ws_id,ws_fraction,policy_total_building_coverage_avgw,policy_total_contents_coverage_avgw,policy_total_insurance_premium_avgw,claims_amt_paid_building_avgw,claims_amt_paid_contents_avgw,claims_total_building_insurance_coverage_avgw,claims_total_contents_insurance_coverage_avgw,policy_total_building_coverage_sum,policy_total_contents_coverage_sum,policy_total_insurance_premium_sum,claims_amt_paid_building_sum,claims_amt_paid_contents_sum,claims_total_building_insurance_coverage_sum,claims_total_contents_insurance_coverage_sum,NAME_cnty
051201060505,1.0,3435.236982,941.520841,28.51157868,427.4528503,119.237899,1791.6317530000001,653.472664,1696398.885,431919.2137,14283.9576,54958.78012999999,15535.341869999998,239874.9318,86780.8817,Fulton
051201060506,1.0,23574.96895,6551.786988,194.02668559999998,2840.812536,782.6445537000001,11566.57957,4239.934225,4167306.8219999997,1131784.357,33560.01429,136676.2086,37810.1738,565686.2185,206621.7215,Fulton
051201060507,1.0,27111.136389999996,5419.000394,236.93397280000002,4816.508419,1518.658199,28374.90335,9740.132047,7443870.906,1682345.646,61555.37941,126680.1053,39463.84172,758192.9042,260910.5514,Fulton
051201060508,1.0,9660.614615999999,2115.512609,77.04199126,1355.803635,397.4303997,7813.219281999999,2656.445218,5609239.79,1223088.8290000001,44933.28005,76904.36776000001,23538.15854,448761.6933,153431.2856,Fulton
051201060509,1.0,27912.188980000003,6918.379281999999,218.1863837,3983.6809340000004,1244.201242,24125.342090000002,8291.823944,14516883.3,4339360.484,100256.5583,184617.6706,55680.411589999996,1226312.35,423194.4924,Fulton
051201060601,1.0,43992.38205,11835.186529999999,265.6363527,2169.122232,221.92480619999998,9444.545718000001,2850.9727629999998,5966706.217999999,1580241.634,35959.97627,12811.06034,1617.839509,52320.02198,15894.802909999999,Marshall
051201060602,1.0,27801.339460000003,7198.186761,218.73855730000002,5270.238067,1797.629734,14769.3884,4227.0094850000005,2677423.508,671728.9359,19086.166569999998,44995.24954,15155.0774,126739.21800000001,36518.83371,Starke
051201060603,1.0,28234.97054,7938.799733,166.5271664,1806.0964559999998,381.70161210000003,6716.572848000001,2020.4591879999998,5916611.323,1592204.09,37224.46156,34261.95374,8906.305698999999,126013.6885,39231.10834,Fulton
051201060604,1.0,27989.61427,7587.676262999999,124.31409709999998,538.7212394,234.55160580000003,26299.78477,10498.13095,1008764.917,272018.0205,5056.5349049999995,5624.2096950000005,2054.4969899999996,50813.1708,18835.56738,Starke
051201060701,1.0,9863.570895,3938.608235,21.02297207,0.0,0.0,7.383926763,2.461308921,803482.2301,280944.6529,2426.037389,0.0,0.0,208.53334180000002,69.51111392,Fulton
051201060702,1.0,7414.222328,2913.439038,14.54457981,46.91519402,12.95930161,196.3088201,71.86794676,877485.0852,266570.1951,4936.56993,15965.339240000001,4410.077607,65068.27039,23878.13545,Fulton
051201060703,1.0,14305.67719,4571.62841,87.68712817,1244.139396,377.29300739999996,4760.892165,1772.1980839999999,2651363.4390000002,753819.7226,21235.35103,89182.09652,24408.05544,361260.0418,131580.4614,Fulton
051201060704,1.0,22307.47022,8179.706966,79.16477839,740.8712526,204.6461176,3011.4786129999998,1105.382902,2146872.617,617109.8238,16701.43321,74143.08435,20399.23491,301384.9053,110380.1548,Fulton
051201060801,1.0,69789.50446,27365.73115,124.60137649999999,8.06616e-05,0.0,595.6346613,198.5509511,5093858.041,1534094.74,19393.24324,0.35981243,0.0,3001.309157,1027.486393,Fulton
051201060802,1.0,74284.44011,29713.767989999997,118.84744690000001,0.37033082,2.7876799999999997e-05,417.52961039999997,167.01142030000003,706053.3029,279998.2418,1198.661088,17.87955918,0.21886434100000002,19485.28694,7793.115059000001,Cass
051201060803,1.0,50289.845760000004,20115.9383,86.33553474,32.05610877,0.0,36148.749710000004,14459.499890000001,1008046.9559999999,403218.7826,1724.258939,152.1043314,0.0,171523.6696,68609.46782,Cass
051201060804,1.0,48429.31622,19371.72649,83.38922887,32.20973285,0.0,36321.98717,14528.794869999998,1098383.574,439353.4296,1891.279216,182.63029630000003,0.0,205946.9201,82378.76804,Cass
051201070101,1.0,22619.58204,8303.603814,79.56466493,2295.30924,437.0651504,16946.99945,6240.671547999999,32373586.02,11543328.17,154437.8905,72860.72313,15032.682469999998,545402.355,228416.1407,Tipton
051201070102,1.0,48242.028739999994,18125.53096,116.9982794,4528.356081,801.3582934,33326.97794,10166.97423,28208109.13,10462551.61,72398.06878,79281.00253,16519.73882,632875.9575,196479.9858,Tipton
051201070103,1.0,31843.29968,11033.3432,189.1812645,3385.822846,1011.2102550000001,25872.87531,12739.919609999999,48136201.99,16722773.76,290262.25,100698.1204,27632.285460000003,843707.5762,404114.2578,Tipton
051201070106,1.0,41472.8918,10835.16732,231.470358,24622.39606,15648.2991,65226.55087000001,25941.38605,6760422.068,2058191.555,35410.07237,43246.32181,24812.87121,234369.3421,88423.45021,Tipton
051201070107,1.0,48295.5272,16753.56999,166.0750954,2006.9696809999998,932.3977520999999,31086.24821,10595.46125,27951820.57,11075060.35,196961.879,268059.9803,199050.4676,2198380.391,1076896.377,Howard
051201070108,1.0,39380.386210000004,14611.69399,150.59238480000002,3212.35726,1217.132657,30607.966760000003,10618.5472,65060231.32,26242853.4,422910.1058,590153.1445,428446.9124,4267861.577,2163580.6890000002,Howard
051201070109,1.0,69453.12611,29689.11654,634.1155256,6659.711547,5286.794903,46050.67693,25306.50985,124031084.7,52976168.78,1124796.295,1603711.001,1271929.19,11088191.63,6089605.453,Howard
051201070302,1.0,27240.23323,10688.34424,50.96517744,146.8639645,51.90451859,4343.363765,1390.9893949999998,3524736.852,1337945.011,7644.886089,7681.309340999999,4525.931541,43698.37631,14438.12355,Tipton
051201070401,1.0,40465.183189999996,15157.3417,96.24443607,9620.902266,5522.436299,33074.24318,11044.38291,26173869.6,9788947.402,62912.1171,103082.9206,52715.30537,413776.1543,134679.682,Tipton
051201070402,1.0,62428.081179999994,23423.56308,146.84553459999998,16579.637440000002,10196.34881,50699.00789,17295.07421,22690591.04,8512134.912999999,53461.10751,103805.2803,63780.23737,317135.5085,108111.5487,Howard
051201070403,1.0,34030.91414,12756.84503,91.00643376,8399.365577,4980.394429999999,26922.933119999998,9056.84132,25450141.68,9818818.722000001,83541.3932,125422.1268,73662.17207,590355.1841,238188.6163,Howard
051201070404,1.0,43139.735689999994,16104.23089,103.8975718,1095.5678890000002,386.63730350000003,19140.94515,5991.288343,7411400.677999999,2769751.4110000003,18020.6016,18994.73846,10675.72665,105646.7442,34111.39828,Howard
051201070405,1.0,28069.82594,8329.238370000001,202.8709128,6015.664953,2579.967501,16097.56689,3753.9400140000002,2986003.9239999996,1087926.215,13166.0091,11177.26363,6620.114853,65653.35037999999,18571.114990000002,Howard
051201070406,1.0,17379.21393,5106.344332,122.84859209999999,4055.49919,1579.307782,10300.07175,2455.23713,2226345.96,806233.8491,8671.267447,19718.19284,6782.104808,98021.97909,30123.31615,Howard
051201080101,1.0,38532.68507,9202.7388,190.8011033,108.4551298,22.11111569,3401.4272880000003,1173.68903,9592009.683,2334748.3140000002,44861.41157,1914.5394079999999,460.8827217,48976.74215,17114.23829,Montgomery
051201080304,1.0,3107.271176,1242.9084710000002,5.154799341,0.0,0.0,0.0,0.0,170636.8587,68254.74346,283.07756760000007,0.0,0.0,0.0,0.0,Warren
051201080409,1.0,46383.83182,18553.532730000003,100.71089479999999,0.0,0.0,0.0,0.0,361093.2222,144437.2889,784.0236587,0.0,0.0,0.0,0.0,Warren
051201080410,1.0,5900.291115,3805.053663,39.7899341,0.0,0.0,0.0,0.0,1025119.046,662046.2237,7017.675895,0.0,0.0,0.0,0.0,Warren
051201080506,1.0,27275.53753,9631.813038,79.49183426,311.66492650000004,129.8275606,4104.276892,1317.2238949999999,7605187.503,2470233.974,29536.519010000004,5314.823388000001,2213.949973,69990.25222000001,22462.62498,Warren
051201080508,1.0,28725.00034,11121.70568,65.28144733,0.0,0.0,0.0,0.0,1073770.643,439239.4591,3059.168188,0.0,0.0,0.0,0.0,Warren
051201080509,1.0,21043.46316,11490.61799,102.7485298,0.0,0.0,0.0,0.0,1042789.806,656036.7608,6699.982776,0.0,0.0,0.0,0.0,Warren
051201080604,1.0,420.8529285,0.23278250399999997,4.438222745,0.0,0.0,0.0,0.0,43065.967169999996,2728.845046,422.84128110000006,0.0,0.0,0.0,0.0,Warren
051201080605,1.0,29432.23473,230.34484500000002,306.0681499,0.0,0.0,1106.245254,442.49810139999994,1064415.328,196289.1525,7279.186826,0.0,0.0,10474.34111,4189.736446,Warren
051201080606,1.0,26492.43104,6900.043267,140.4103939,79.42701615,32.76023658,32912.02363,13121.82101,4855668.124,1211097.3,26498.53627,6853.684443000001,2826.850796,84017.53332,29897.5805,Warren
051201080701,1.0,46233.23115,17989.66298,80.23088547,309.71158189999994,62.95664701,9742.406254000001,3361.130158,1153989.301,390585.1299,2930.381144,1850.21879,376.1033751,58201.19157,20079.41109,Montgomery
051201080705,1.0,29873.71779,11880.60651,62.02180692,990.6430267999999,8.251440614,48604.87427,19371.72061,740840.1721,261607.8328,2144.207489,1998.119155,129.02044650000002,87885.6753,34056.16005,Montgomery
051201080801,1.0,17063.07258,4428.277722,90.72713421,810.6851845,414.26735210000004,20385.97868,7359.779201,10650062.24,2477148.077,62239.81886,43525.79537,22097.71885,296334.5878,76513.92147,Vermillion
051201080802,1.0,29.40359282,6.455487035,0.179635585,4.387519568,2.244026763,26.26930746,6.198439116,460261.6618,101049.3244,2811.879941,2474.916095,1265.812692,14818.01524,3496.421269,Vermillion
051201081102,1.0,4444.412339,915.0397302000001,25.97760473,501.54418839999994,14.92064612,2066.712493,702.4786307,1051910.147,217185.4583,6135.897647,7396.8848450000005,220.0529957,30480.333889999998,10360.310529999999,Vermillion
051201081104,1.0,16798.09155,6003.187343,47.72107327,370.7255068,11.02886689,1527.6481199999998,519.2498535,1269136.247,321369.6883,6236.2845259999995,6683.969327000001,198.8441762,27542.623819999997,9361.778541,Vermillion
051201081201,1.0,42224.40362,6900.3171569999995,216.36508419999998,2159.7281550000002,907.5460519,46067.388680000004,17900.07336,12277847.97,1163346.926,83556.14606,9100.500999,1821.865024,121786.2423,38238.71381,Boone
051201081202,1.0,10147.33693,1494.243615,60.27133507,354.865649,77.32442065,2361.120097,999.8082743999998,1528605.726,299980.5043,8335.211715000001,3841.5684340000003,731.8089054,18680.6514,8137.778545,Montgomery
051201081203,1.0,16391.11495,4661.473183,66.97576433,330.0535472,63.99497711,735.1212947,376.50765930000006,955425.7451,255307.1801,5025.520936,4390.719327000001,733.6265525,9229.412876,4665.967328,Montgomery
051201081204,1.0,27419.340369999998,7037.341697,158.3984806,6469.97184,949.8797243999999,12987.233409999999,6493.6428,2849648.6989999996,737432.8442,16425.77861,16580.73764,2438.254458,33301.24768,16652.9803,Montgomery
051201081205,1.0,40779.63127,2099.624568,148.8659607,1244.167963,784.2356914,7139.735164,4312.341743,2901634.0489999996,1041412.257,33414.64605,26017.00694,10823.52014,129252.8537,78241.13038999999,Putnam
051201081206,1.0,8920.231271999999,1113.3524320000001,49.64358988,617.4952059999999,147.24934409999997,1807.281759,927.8362617,2483062.794,684503.3164,18243.07811,14301.201790000001,4084.149711,55445.99245,30592.567010000002,Montgomery
051201081207,1.0,18947.39327,4810.726436999999,211.9517423,2429.018645,974.5331608999999,11938.04202,7227.791992,3489939.74,1181157.7920000001,41249.22807,29186.88588,11708.683509999999,143475.4418,86857.28227000001,Putnam
051201081302,1.0,18434.31193,3600.6774229999996,150.9704725,0.0,0.0,0.0,0.0,2803704.003,682994.4866,18945.330159999998,0.0,0.0,0.0,0.0,Montgomery
051201081602,1.0,46147.590580000004,18451.110969999998,86.93261394,0.0,0.0,0.0,0.0,512830.3333,204455.5786,989.7807479,0.0,0.0,0.0,0.0,Vermillion
051201081604,1.0,24320.095419999998,5004.691106,142.2013687,2745.911739,81.68926741,11315.07498,3846.010707,2669612.867,549364.1181,15609.42081,18838.64245,560.438589,77628.36975,26385.9976,Vermillion
051201081606,1.0,19792.306790000002,3153.962813,158.6442152,1375.641443,193.57907749999998,5660.573639,1921.081561,15918070.58,2474451.787,131179.362,64096.68955,10280.4865,263667.6377,89457.61263999999,Vermillion
051201081607,1.0,16901.58886,5946.559679999999,119.8199076,1122.840318,33.73072716,4029.196914,1318.914964,12353975.81,3135870.563,95594.88232,29968.139430000003,4877.100225,121682.6249,41147.67211,Vermillion
051201090701,1.0,133916.4638,53566.584760000005,222.16044559999997,0.0,0.0,0.0,0.0,1086579.37,434620.4224,1803.750693,0.0,0.0,0.0,0.0,Warren
051201090702,1.0,15770.1854,1419.1251630000002,134.91573390000002,0.0,0.0,0.0,0.0,299758.9914,53511.4607,1974.165989,0.0,0.0,0.0,0.0,Warren
051201090704,1.0,655.7644824,97.65018913,4.750614241,0.0,0.0,0.0,0.0,66010.35711,14134.91327,382.4346018,0.0,0.0,0.0,0.0,Warren
051201090905,1.0,7967.422199,1893.0489,46.66320177,881.4249442,425.2534596,6009.397767,1422.131082,6613110.45,1486968.121,39909.03833,32631.70987,16586.36761,198335.3079,46815.55283,Vermillion
051201090907,1.0,29215.019710000004,10488.72188,88.56466640000001,207.43510859999998,0.0,4280.913918,1027.4193400000001,1932946.572,590222.8145,8782.403051000001,528.2984328,0.0,10902.68725,2616.6449399999997,Vermillion
051201100103,1.0,36140.32208,8396.938833,202.32303330000002,1183.532779,722.2186228999999,21207.2624,8482.904961,2064427.358,557699.0655,10124.604220000001,2709.2472420000004,1653.244293,48545.94497,19418.37799,Boone
051201100104,1.0,41042.832310000005,12755.81085,141.3243158,45.50787297,37.30449058,2187.186509,750.3794675,28796644.98,2955059.7169999997,206655.4765,583.5473973999999,672.8006866000001,56021.388629999994,18273.23187,Boone
051201100107,1.0,53130.90142,4823.874186,391.0996222,158.85225680000002,428.09630310000006,53753.13575,16777.6035,171089049.6,15499301.02,1262831.762,1904.1911890000001,2564.719104,297778.8701,93220.00838,Boone
051201100202,1.0,29499.144860000004,8202.896048999999,92.26534251,1125.652163,0.0,47530.12564,19012.05026,2959426.817,827265.3769,8809.16227,1621.180039,0.0,68453.55382999999,27381.42153,Montgomery
051201100203,1.0,2904.215159,49.21941364,74.32461906,8.096482037000001,1.8864339509999999,175.2333865,60.82563861,204300.2514,60654.710179999995,1198.6534800000002,421.809217,103.33696640000001,7459.1915819999995,2600.483462,Montgomery
051201100204,1.0,9422.531125,976.3765232000001,57.88655899,993.4832886,196.37599330000003,5859.565192,2343.826077,1700287.279,348867.7747,6162.366797,6059.317308,1236.658372,36779.58451,14711.83381,Montgomery
051201100301,1.0,43780.229680000004,10783.38452,202.33928669999997,7226.456253,264.93942769999995,27352.6331,10211.64969,4974727.134,1345834.575,21554.54975,24723.021719999997,906.4059886,93578.33471,34935.91163,Boone
051201100302,1.0,17747.40527,5109.561071,72.5792903,5291.061873,1540.235858,12996.1478,5198.459121,2558762.845,835824.8537,9200.41833,9578.548993999999,2788.329636,23527.26947,9410.907789,Montgomery
051201100303,1.0,31217.877780000003,6195.743099,163.6760936,4969.079667,1039.18931,13959.61682,5532.498475,7534331.071,2154694.2819999997,32322.65405,32985.239030000004,4940.385271,102885.9592,41056.26014,Montgomery
051201100401,1.0,26355.999190000002,4940.850189,145.4382791,1315.8353,112.59382839999999,16681.41499,2428.54265,20926960.24,1344495.493,160661.2902,8775.540336,916.2951482000001,119744.1687,20880.92919,Boone
051201100402,1.0,23831.954319999997,3053.4516989999997,158.9486013,1143.8312349999999,204.6512801,22834.579530000003,7092.544940999999,107806392.6,9775633.99,793780.7062,13787.564040000001,2273.3323920000003,244772.5391,73056.06481,Boone
051201100403,1.0,45903.91427,12304.57365,201.5810812,8777.298095,344.5361139,35089.71097,12480.645279999999,13547875.99,1770963.861,88662.65556,31749.81872,1572.918983,150438.8549,46085.55648,Boone
051201100404,1.0,39957.058489999996,2716.611698,136.7429486,12348.58827,2607.333391,37568.20371,15027.281430000001,1584372.015,107676.7892,5505.517827000001,15085.79105,3184.269895,45899.90798,18359.37994,Boone
051201100405,1.0,19503.3361,1194.570426,105.8097586,2836.181591,598.8389574,8629.370958,3451.7483829999996,922993.543,63116.98338,3818.004126,7103.05261,1498.345449,21873.79596,8749.518384,Boone
051201100406,1.0,24729.82516,2886.932725,158.051917,1943.4898629999998,561.3669202000001,4796.593786,1916.8976719999998,2132539.8140000002,638526.3305,8472.281848999999,7672.535928,1926.408895,20449.363869999997,8057.928854000001,Montgomery
051201100407,1.0,21655.34214,7600.5457799999995,70.45666772,7955.541315,2313.090675,20458.27276,8128.608993000001,2530823.741,886167.604,8148.290934000001,9676.31216,2774.460227,37385.14782,14244.55935,Montgomery
051201100601,1.0,58603.29047000001,19755.624209999998,149.3738216,2270.0696399999997,461.7777789,71299.48348,24598.82815,2779238.229,937604.9019,7136.735897,4916.340022,1020.4904970000001,147676.1285,50980.75252,Montgomery
051201100602,1.0,33301.85813,11328.581479999999,87.65802784,1280.638019,247.89769410000002,41263.90991,14721.884619999999,3285829.0330000003,1176107.985,14072.031180000002,4375.8991590000005,677.5883375,152273.2541,65485.4965,Montgomery
051201100603,1.0,29858.320239999997,11155.4969,203.68716840000002,1732.481248,124.04748190000001,40818.8765,28159.223510000003,9226934.508,3457558.086,63018.833510000004,10889.4945,868.3182539,232730.617,160116.9382,Montgomery
051201100604,1.0,43510.55475,17055.66419,214.0728904,1717.728508,73.42916891,68793.18437999999,38589.54945,12275404.61,4728172.018,81135.95537000001,11290.12742,845.3264139,386734.6494,243720.6251,Montgomery
051201100605,1.0,8049.44176,2148.0335670000004,63.187183700000006,30.7409669,4.397996903,94.6550612,54.16585798,1960793.9019999998,604784.4784,11917.00062,1432.5901820000001,185.23532269999998,10062.27569,6522.659524000001,Montgomery
051201100606,1.0,29729.22024,10009.54703,187.970916,729.7074093,44.32716086,19462.39915,13462.48129,11061164.85,3969394.2789999996,73170.14735,9408.567128,689.592787,217269.5745,149341.175,Montgomery
051201110104,1.0,33407.028889999994,12703.29446,68.11352511,383.40941739999994,11.40620581,1579.914694,537.0153393999999,1043793.865,252645.7621,5277.012701,5990.499972,178.21386869999998,24685.04554,8390.483461,Vermillion
051201110302,1.0,25613.87048,8114.3577239999995,99.36351366,879.7229409,159.2215309,2713.36358,876.1957752999998,11172171.07,1729484.7030000002,92743.48444,45485.53524,8105.834373000001,178325.324,60061.725770000005,Vermillion
051201110303,1.0,21218.73001,7628.130972,104.2875022,449.80605810000003,54.35563252,1754.922511,587.7017017000001,11038183.62,2216052.36,88498.16819,34982.89889,6044.467022999999,142641.9515,48305.14641,Vermillion
051201110401,1.0,16334.384559999999,5272.742911,86.01536434,4574.572134,2606.71041,19935.518490000002,7974.207397,7181889.966,2204368.829,36992.859280000004,40749.94015,19846.83484,188986.5358,75594.61432000001,Clay
051201110404,1.0,6915.322545,1722.363406,35.604005900000004,1984.470347,290.2170986,7280.635469,2321.53605,16599593.65,5168903.899,86496.93092,97732.49516,27255.55105,439201.4823,146832.2266,Clay
051201110701,1.0,114.8816061,29.68209949,0.551584293,28.126045399999995,11.6761304,137.2760634,54.91042536,639714.5339,165047.5496,3076.449013,3562.2791939999997,1478.8298810000001,17386.57737,6954.630947,Clay
051201111201,1.0,23960.85902,7457.529904999999,136.4986643,4.541615483999999,4.514537016,88.47156309,23.91956999,3123589.977,963716.9711,11310.4291,991.0653748999999,985.1563472000001,19306.14847,5219.697193999999,Sullivan
051201111202,1.0,15511.301730000001,4408.516843,167.3739698,13.704247699999998,5.666589111,100.0361642,25.17661342,834934.724,188994.7164,5653.016463,4441.019701,1666.775868,28860.56062,7157.158004999999,Sullivan
051201111203,1.0,20806.55556,2726.4747989999996,216.03461659999996,5851.203904,1415.113616,21642.54015,4817.262032,3138848.163,418254.2467,32528.44193,72712.63698,17564.97244,271531.9513,60745.680929999995,Sullivan
051201111501,1.0,20113.69837,5386.532969,88.81690099,0.0,0.0,0.0,0.0,3353241.2989999996,1045066.72,11772.76617,0.0,0.0,0.0,0.0,Sullivan
051201111502,1.0,22370.92744,7238.796789,74.31246652,0.0,0.0,0.0,0.0,2099534.275,676968.3291,7021.627340999999,0.0,0.0,0.0,0.0,Sullivan
051201111504,1.0,24253.67007,3678.797389,275.9477441,0.0,0.0,0.0,0.0,812885.1829,123267.0145,9248.552176000001,0.0,0.0,0.0,0.0,Sullivan
051201111505,1.0,2161.177822,22.59210189,20.52343513,0.0,0.0,0.0,0.0,228336.6044,39051.845030000004,1452.021599,0.0,0.0,0.0,0.0,Sullivan
051201111506,1.0,14.81826308,4.226068954,0.160489021,0.0,0.0,0.0,0.0,9409.986090999999,2672.593082,74.27418973,0.0,0.0,0.0,0.0,Sullivan
051201111507,1.0,10555.931120000001,1493.204799,118.1393793,0.0,0.0,0.0,0.0,679920.328,97792.83631,7638.829495,0.0,0.0,0.0,0.0,Sullivan
051201111508,1.0,512.3509762,91.35117078,5.648138046000001,0.0,0.0,0.0,0.0,79692.32245,13534.56049,883.2533948999999,0.0,0.0,0.0,0.0,Sullivan
051201111509,1.0,8263.689196,2171.196014,98.99999992,0.0,0.0,0.0,0.0,254233.62300000002,53750.47396,2948.345455,0.0,0.0,0.0,0.0,Sullivan
051201111510,1.0,13279.49706,1765.9709679999999,145.2831548,0.0,0.0,0.0,0.0,734729.3836,128897.8842,8008.4431939999995,0.0,0.0,0.0,0.0,Sullivan
051201111511,1.0,18521.6344,277.8557945,58.37845988,25.81995811,5.895258473999999,1020.9814539999999,253.83070209999997,1664481.061,317260.2038,8923.621764,439.03743089999995,100.2418022,17360.56553,4316.0867579999995,Sullivan
051201111512,1.0,15926.63582,788.2803887,73.57397063,0.0,0.0,0.0,0.0,394910.3715,38945.31311,2679.4975649999997,0.0,0.0,0.0,0.0,Sullivan
051201111601,1.0,10586.37121,2348.805449,97.24019183,792.7487017999999,190.5915506,5943.754661999999,1409.440053,4528619.857,887942.6605,32009.92245,28829.490360000003,6959.321018000001,141518.5465,32500.507530000003,Sullivan
051201111602,1.0,11377.1015,2517.2344420000004,83.95538604,772.4362735000001,174.9071105,9711.277777,2469.241875,6346319.8889999995,1369539.69,45934.542239999995,36219.79298,8198.545605,248342.4077,64722.4931,Sullivan
051201111603,1.0,19579.444880000003,4152.851393,109.7391744,387.40888039999993,88.45388033,15319.05205,3808.5370880000005,4782197.999,1017627.933,27011.511769999997,1406.0236300000001,321.0258005,55597.45856,13822.32936,Sullivan
051201111702,1.0,37961.87622,3229.282284,328.7942451,0.0,0.0,0.0,0.0,4504837.183999999,391947.8438,39602.325260000005,0.0,0.0,0.0,0.0,Knox
051201111703,1.0,13122.876470000001,961.219442,83.33194034,0.0,0.0,0.0,0.0,4534275.922,370305.6317,30271.361339999996,0.0,0.0,0.0,0.0,Knox
051201111801,1.0,60961.39069,20406.82039,312.8647941,0.0,0.0,0.0,0.0,1486575.739,412373.1198,13227.79969,0.0,0.0,0.0,0.0,Sullivan
051201111802,1.0,25105.59795,8543.928132,109.8894695,1631.617195,382.0577953,4343.6554240000005,1791.282803,1106736.384,371465.5342,4617.020185,14002.42132,3360.748453,55965.758310000005,22118.12036,Knox
051201111803,1.0,27888.15493,7852.022290000001,156.7519692,0.45060388700000004,0.10484586900000001,1.047472199,0.43979483399999997,2002884.885,256896.7162,16132.94949,236.4955284,55.02744183,549.7566681,230.8224915,Sullivan
051201111804,1.0,29375.380569999998,3543.096531,242.29078130000002,447.37890610000005,107.2351255,1316.621433,507.30591789999994,9769970.872000001,2640164.409,56970.915239999995,24711.17305,6465.5479909999995,120514.3458,40227.45099,Knox
051201111901,1.0,37965.749039999995,14325.89304,150.9135521,3541.4625189999997,939.2541732999999,18385.74167,6049.778215,36971306.92,14078094.76,148771.796,122854.9673,33109.1867,683333.588,221500.9331,Knox
051201111902,1.0,67492.92085,26175.78441,272.9827068,5767.73914,1570.230709,33566.72679,10782.910909999999,51064300.06,19807940.61,206672.3686,156059.77300000002,42500.35658,908391.4115,291759.3162,Knox
051201130202,1.0,20689.11718,6292.203145,136.7076773,641.6655317000001,340.0222642,4673.83595,1503.903008,17088861.97,4497456.598,114757.5563,14978.06101,6490.291819,94945.76202000001,30753.86995,Knox
051201130203,1.0,52630.281160000006,4887.595634,401.7808694,3900.2574689999997,747.0191001000001,4185.726946,2086.240957,16731690.8,1675395.145,127170.1001,18227.59032,3743.1058409999996,24272.950569999997,11186.40492,Knox
051201130503,1.0,40408.5165,6357.27177,224.03111119999997,1592.7127970000001,586.5651097,4600.862422,897.3971246,7289321.677,2174289.3230000003,34513.21694,53286.19408,19652.448630000003,168296.7589,36343.35142,Posey
051201130703,1.0,36823.856139999996,254.01197030000003,233.21153569999998,1428.1333439999999,850.9518127999999,25654.2912,8209.373183,1883580.371,262893.8412,10503.106459999999,5749.109202000001,3425.580054,103274.84300000001,33048.189,Posey
051201130704,1.0,62141.42505,18753.00565,288.9919604,3.8980446000000004,2.315570461,70.24227417,22.55864285,6023322.063999999,1839159.7030000002,27900.8313,291.6364396,162.56319130000003,5586.837799,1916.2804370000001,Posey
051201130705,1.0,22081.65465,4957.134217,111.86060630000001,220.3949505,131.322109,4254.01766,1340.639137,4512850.914,1118142.872,19854.40445,1406.906342,838.3037249,28355.40557,8857.95997,Posey
051201130707,1.0,24990.4244,7418.914948000001,114.8735918,0.0,0.0,0.0,0.0,3784378.965,1100891.315,17109.08466,0.0,0.0,0.0,0.0,Posey
051201130708,1.0,43187.210419999996,19826.00376,164.63625,648.2261238,265.2613923,15401.08347,6315.331983,22033591.52,10117367.57,83966.85979,6711.42399,2746.389889,159455.4698,65385.93404,Posey
051201130709,1.0,40960.7432,8172.987786,247.58106349999997,2431.839856,1203.163056,9569.817614,3502.721707,9214769.437,2121383.37,62831.441289999995,39864.14073,18639.68541,166519.5003,60884.46471,Posey
051201130801,1.0,47118.1516,21287.66466,181.7551562,737.5521296000001,299.95941949999997,16577.42921,6769.55065,26579232.73,12045678.15,102215.8389,16405.58664,6365.336405,212328.8997,81786.24487000001,Posey
051201130803,1.0,17379.26594,5736.194943,93.91027325,1307.563447,554.6450183999999,8210.99211,3195.059041,16988311.76,7052397.688999999,76775.30827000001,28825.433380000002,10507.88682,186602.6331,73359.07686,Posey
051201130901,1.0,31859.504310000004,1570.51165,229.2335082,5244.018253,1500.587611,13645.689980000001,4006.4603090000005,21252271.06,1068933.827,154260.7912,93385.61841,27205.68287,246011.6985,72880.54918,Posey
051201130903,1.0,11460.45278,1336.404184,114.1405478,5018.101335,804.3481052,11494.95578,2342.962328,9721513.204,862552.4968,83337.45926,53410.29071,11433.79142,145551.5538,36423.63175,Posey
051202010101,1.0,24831.50505,8691.136184,89.64589775,0.0,0.0,0.0,0.0,1563102.43,465583.4359,6972.922453,0.0,0.0,0.0,0.0,Randolph
051202010102,1.0,40254.83629,13755.9802,135.32547649999998,0.005301035999999999,0.000878487,0.48688329799999996,0.19475331899999998,2379935.9159999997,691916.4215,11277.59137,3.012510378,0.499233033,276.6895218,110.6758087,Randolph
051202010103,1.0,34584.16537,13625.476180000001,77.95871145,28.07201285,16.97696508,1002.173411,338.6526063,4192038.42,1231781.875,31795.019910000003,822.3046975999999,541.2045118999999,23741.79452,7452.5936329999995,Randolph
051202010104,1.0,39503.4747,15257.53813,79.29755654,69.57402106,49.61634318,1519.5005099999998,415.53687410000003,4021714.4,980123.3388,22047.74451,1456.7194220000001,1038.85171,31814.83361,8700.38307,Randolph
051202010105,1.0,23875.304180000003,5599.991925,137.4531876,505.3333208000001,360.3757708,11036.50798,3018.14708,7512685.051,1596281.8290000001,46997.25862,3264.9342,2328.370464,71306.34547,19500.10264,Randolph
051202010106,1.0,71562.05545,28075.43235,126.1847594,0.140173313,0.099963853,3.061393,0.837197269,1463832.69,433222.6921,5597.202279,61.20437284,43.64757305,1336.706925,365.5484243,Randolph
